2026-02-13 19:25:10,048 | INFO | App start / rerun
2026-02-14 08:25:34,075 | INFO | Vitals tick applied (dt=180.0s).
2026-02-14 08:25:34,076 | INFO | Idle avatar swapped to index 1
2026-02-14 08:25:34,200 | INFO | App start / rerun
2026-02-14 08:34:10,011 | INFO | App start / rerun
2026-02-14 08:34:10,815 | INFO | Vitals tick applied (dt=180.0s).
2026-02-14 08:34:10,868 | INFO | User message received (84 chars)
2026-02-14 08:34:16,892 | INFO | TTS speak() called.
2026-02-14 08:34:16,893 | INFO | output.mp3 present (bytes=216192).
2026-02-14 08:34:16,906 | INFO | Turn complete; rerunning
2026-02-14 08:34:17,005 | INFO | App start / rerun
2026-02-14 08:47:07,860 | INFO | App start / rerun
2026-02-14 08:47:08,451 | INFO | Vitals tick applied (dt=180.0s).
2026-02-14 08:47:08,521 | INFO | User message received (98 chars)
2026-02-14 08:47:13,620 | INFO | TTS speak() called.
2026-02-14 08:47:13,621 | INFO | output.mp3 present (bytes=231168).
2026-02-14 08:47:13,645 | INFO | Turn complete; rerunning
2026-02-14 08:47:13,763 | INFO | App start / rerun
2026-02-14 08:47:29,262 | INFO | App start / rerun
2026-02-14 08:47:29,727 | INFO | User message received (34 chars)
2026-02-14 08:47:34,574 | INFO | TTS speak() called.
2026-02-14 08:47:34,574 | INFO | output.mp3 present (bytes=186624).
2026-02-14 08:47:34,601 | INFO | Turn complete; rerunning
2026-02-14 08:47:34,726 | INFO | App start / rerun
2026-02-14 11:00:41,090 | INFO | App start / rerun
2026-02-14 11:02:38,085 | INFO | App start / rerun
2026-02-14 11:02:38,152 | INFO | Vitals tick applied (dt=115.7s).
2026-02-14 11:02:38,152 | INFO | Idle avatar swapped to index 1
2026-02-14 11:02:38,410 | INFO | App start / rerun
2026-02-14 11:02:38,675 | INFO | App start / rerun
2026-02-14 11:02:45,774 | INFO | App start / rerun
2026-02-14 11:02:48,406 | INFO | App start / rerun
2026-02-14 11:03:43,649 | INFO | App start / rerun
2026-02-14 11:04:02,250 | INFO | App start / rerun
2026-02-14 11:04:08,041 | INFO | App start / rerun
2026-02-14 11:04:09,720 | INFO | App start / rerun
2026-02-14 11:04:10,211 | INFO | App start / rerun
2026-02-14 11:04:11,343 | INFO | Idle avatar swapped to index 1
2026-02-14 11:05:47,453 | INFO | App start / rerun
2026-02-14 11:05:48,712 | INFO | Vitals tick applied (dt=125.0s).
2026-02-14 11:05:48,714 | INFO | Idle avatar swapped to index 0
2026-02-14 11:05:48,777 | INFO | User message received (30 chars)
2026-02-14 11:05:54,856 | INFO | TTS speak() called.
2026-02-14 11:05:54,856 | INFO | output.mp3 present (bytes=141696).
2026-02-14 11:05:54,877 | INFO | Turn complete; rerunning
2026-02-14 11:05:54,986 | INFO | App start / rerun
2026-02-14 11:05:55,866 | INFO | App start / rerun
2026-02-14 11:05:56,818 | INFO | App start / rerun
2026-02-14 11:06:08,173 | INFO | App start / rerun
2026-02-14 11:06:08,909 | INFO | User message received (26 chars)
2026-02-14 11:06:13,448 | INFO | TTS speak() called.
2026-02-14 11:06:13,449 | INFO | output.mp3 present (bytes=202368).
2026-02-14 11:06:13,472 | INFO | Turn complete; rerunning
2026-02-14 11:06:13,594 | INFO | App start / rerun
2026-02-14 11:21:36,869 | INFO | App start / rerun
2026-02-14 11:21:40,120 | INFO | App start / rerun
2026-02-14 11:21:54,911 | INFO | App start / rerun
2026-02-14 11:22:00,849 | INFO | App start / rerun
2026-02-14 11:22:02,114 | INFO | App start / rerun
2026-02-14 11:22:03,177 | INFO | App start / rerun
2026-02-14 11:22:05,194 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-14 11:22:05,418 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-14 11:22:34,195 | INFO | App start / rerun
2026-02-14 11:22:35,169 | INFO | Idle avatar swapped to index 1
2026-02-14 11:22:35,272 | INFO | User message received (69 chars)
2026-02-14 11:22:40,567 | INFO | TTS speak() called.
2026-02-14 11:22:40,568 | INFO | output.mp3 present (bytes=170496).
2026-02-14 11:22:41,242 | INFO | Turn complete; rerunning
2026-02-14 11:22:41,347 | INFO | App start / rerun
2026-02-14 11:22:42,500 | INFO | App start / rerun
2026-02-14 11:22:43,654 | INFO | App start / rerun
2026-02-14 11:23:00,673 | INFO | App start / rerun
2026-02-14 11:23:01,653 | INFO | Vitals tick applied (dt=81.4s).
2026-02-14 11:23:01,754 | INFO | User message received (35 chars)
2026-02-14 11:23:07,034 | INFO | TTS speak() called.
2026-02-14 11:23:07,035 | INFO | output.mp3 present (bytes=185088).
2026-02-14 11:23:07,684 | INFO | Turn complete; rerunning
2026-02-14 11:23:07,788 | INFO | App start / rerun
2026-02-14 15:19:56,805 | INFO | App start / rerun
2026-02-14 15:19:57,939 | INFO | Vitals tick applied (dt=180.0s).
2026-02-14 15:19:57,940 | INFO | Idle avatar swapped to index 0
2026-02-14 15:19:58,108 | INFO | App start / rerun
2026-02-14 15:40:19,089 | INFO | App start / rerun
2026-02-14 15:40:28,015 | INFO | App start / rerun
2026-02-14 17:47:20,771 | INFO | App start / rerun
2026-02-14 19:12:34,548 | INFO | App start / rerun
2026-02-14 19:12:42,285 | INFO | App start / rerun
2026-02-14 19:13:20,406 | INFO | App start / rerun
2026-02-14 22:25:30,218 | INFO | App start / rerun
2026-02-14 22:26:23,667 | INFO | App start / rerun
2026-02-14 22:26:46,062 | INFO | App start / rerun
2026-02-14 22:26:46,176 | INFO | User message received (20 chars)
2026-02-14 22:26:52,934 | INFO | TTS speak() called.
2026-02-14 22:26:52,935 | INFO | output.mp3 present (bytes=206592).
2026-02-14 22:26:52,956 | INFO | Turn complete; rerunning
2026-02-14 22:26:53,054 | INFO | App start / rerun
2026-02-14 22:27:46,836 | INFO | App start / rerun
2026-02-14 22:27:46,911 | INFO | Vitals tick applied (dt=83.2s).
2026-02-14 22:27:46,911 | INFO | Idle avatar swapped to index 1
2026-02-14 22:27:47,017 | INFO | User message received (81 chars)
2026-02-14 22:27:50,905 | INFO | TTS speak() called.
2026-02-14 22:27:50,906 | INFO | output.mp3 present (bytes=171264).
2026-02-14 22:27:50,924 | INFO | Turn complete; rerunning
2026-02-14 22:27:51,023 | INFO | App start / rerun
2026-02-14 22:27:51,292 | INFO | App start / rerun
2026-02-14 22:27:51,550 | INFO | App start / rerun
2026-02-15 00:36:30,449 | INFO | App start / rerun
2026-02-15 00:36:30,516 | INFO | Vitals tick applied (dt=180.0s).
2026-02-15 00:36:30,517 | INFO | Idle avatar swapped to index 1
2026-02-15 00:36:30,701 | INFO | App start / rerun
2026-02-15 00:36:30,925 | INFO | App start / rerun
2026-02-15 00:36:34,477 | INFO | App start / rerun
2026-02-15 00:36:41,211 | INFO | App start / rerun
2026-02-15 00:36:42,158 | INFO | App start / rerun
2026-02-15 00:36:43,601 | INFO | App start / rerun
2026-02-15 00:36:45,691 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 00:36:45,844 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 01:02:26,887 | INFO | App start / rerun
2026-02-15 01:02:32,195 | INFO | App start / rerun
2026-02-15 01:02:46,422 | INFO | App start / rerun
2026-02-15 01:02:52,241 | INFO | App start / rerun
2026-02-15 01:02:56,672 | INFO | App start / rerun
2026-02-15 01:02:57,884 | INFO | App start / rerun
2026-02-15 01:03:00,037 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:03:00,206 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 01:03:00,208 | INFO | Idle avatar swapped to index 1
2026-02-15 01:04:35,573 | INFO | App start / rerun
2026-02-15 01:04:37,024 | INFO | Vitals tick applied (dt=124.7s).
2026-02-15 01:04:37,026 | INFO | Idle avatar swapped to index 0
2026-02-15 01:04:37,180 | INFO | App start / rerun
2026-02-15 01:04:38,308 | INFO | App start / rerun
2026-02-15 01:04:41,961 | INFO | App start / rerun
2026-02-15 01:22:08,980 | INFO | App start / rerun
2026-02-15 01:22:21,834 | INFO | App start / rerun
2026-02-15 01:22:39,465 | INFO | App start / rerun
2026-02-15 01:22:44,551 | INFO | App start / rerun
2026-02-15 01:22:45,434 | INFO | App start / rerun
2026-02-15 01:22:46,548 | INFO | App start / rerun
2026-02-15 01:22:47,618 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:22:48,616 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:22:48,779 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 01:22:52,507 | INFO | App start / rerun
2026-02-15 01:22:53,412 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:22:53,744 | INFO | Idle avatar swapped to index 1
2026-02-15 01:42:10,846 | INFO | App start / rerun
2026-02-15 01:42:29,710 | INFO | App start / rerun
2026-02-15 01:42:38,684 | INFO | App start / rerun
2026-02-15 01:42:38,764 | INFO | Idle avatar swapped to index 1
2026-02-15 01:42:40,332 | INFO | App start / rerun
2026-02-15 01:42:41,330 | INFO | App start / rerun
2026-02-15 01:42:42,357 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:42:43,260 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:42:43,403 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 01:42:45,052 | INFO | App start / rerun
2026-02-15 01:42:45,986 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 01:42:46,266 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 02:55:37,218 | INFO | App start / rerun
2026-02-15 02:55:54,024 | INFO | App start / rerun
2026-02-15 02:55:56,294 | INFO | App start / rerun
2026-02-15 03:10:53,329 | INFO | App start / rerun
2026-02-15 03:16:36,439 | INFO | App start / rerun
2026-02-15 03:18:32,475 | INFO | App start / rerun
2026-02-15 03:21:13,869 | INFO | App start / rerun
2026-02-15 03:33:44,472 | INFO | App start / rerun
2026-02-15 03:34:52,955 | INFO | App start / rerun
2026-02-15 03:34:56,441 | INFO | Idle avatar swapped to index 1
2026-02-15 03:34:56,634 | INFO | App start / rerun
2026-02-15 03:34:58,222 | INFO | App start / rerun
2026-02-15 03:35:00,247 | INFO | App start / rerun
2026-02-15 03:35:02,697 | INFO | App start / rerun
2026-02-15 03:35:10,940 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:35:13,458 | INFO | App start / rerun
2026-02-15 03:35:21,321 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:35:21,584 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:35:26,883 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:35:27,018 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 03:35:27,024 | INFO | Vitals tick applied (dt=97.3s).
2026-02-15 03:35:27,329 | INFO | App start / rerun
2026-02-15 03:35:35,487 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:35:36,791 | INFO | Idle avatar swapped to index 0
2026-02-15 03:36:19,600 | INFO | App start / rerun
2026-02-15 03:36:46,818 | INFO | App start / rerun
2026-02-15 03:36:50,238 | INFO | Idle avatar swapped to index 1
2026-02-15 03:36:50,256 | INFO | Arcade RPS played: user=Comet nebula=Comet
2026-02-15 03:36:50,356 | INFO | App start / rerun
2026-02-15 03:49:45,434 | INFO | App start / rerun
2026-02-15 03:50:20,024 | INFO | App start / rerun
2026-02-15 03:50:25,493 | INFO | App start / rerun
2026-02-15 03:50:26,798 | INFO | App start / rerun
2026-02-15 03:50:28,901 | INFO | App start / rerun
2026-02-15 03:50:37,068 | ERROR | profiles upsert/verify failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:50:42,788 | INFO | App start / rerun
2026-02-15 03:50:42,851 | ERROR | profiles upsert/verify failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:50:43,022 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 03:50:50,760 | ERROR | profiles upsert/verify failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:50:51,061 | ERROR | profiles upsert/verify failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:50:56,807 | ERROR | profiles upsert/verify failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 03:50:56,965 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 03:50:56,966 | INFO | Idle avatar swapped to index 1
2026-02-15 03:50:57,155 | INFO | App start / rerun
2026-02-15 03:52:11,166 | INFO | App start / rerun
2026-02-15 08:50:52,386 | INFO | App start / rerun
2026-02-15 09:17:42,231 | INFO | App start / rerun
2026-02-15 09:17:57,853 | INFO | App start / rerun
2026-02-15 09:18:04,711 | INFO | App start / rerun
2026-02-15 09:18:04,878 | INFO | App start / rerun
2026-02-15 09:22:56,015 | INFO | App start / rerun
2026-02-15 09:23:15,124 | INFO | App start / rerun
2026-02-15 09:23:20,315 | INFO | App start / rerun
2026-02-15 09:23:20,511 | INFO | App start / rerun
2026-02-15 09:39:58,527 | INFO | App start / rerun
2026-02-15 09:40:13,165 | INFO | App start / rerun
2026-02-15 09:40:18,138 | INFO | App start / rerun
2026-02-15 09:40:18,314 | INFO | App start / rerun
2026-02-15 10:45:09,501 | INFO | App start / rerun
2026-02-15 10:56:48,951 | INFO | App start / rerun
2026-02-15 10:56:52,384 | INFO | Vitals tick applied (dt=180.0s).
2026-02-15 10:56:52,386 | INFO | Idle avatar swapped to index 1
2026-02-15 10:56:52,576 | INFO | App start / rerun
2026-02-15 10:56:53,999 | INFO | App start / rerun
2026-02-15 10:56:54,092 | INFO | App start / rerun
2026-02-15 10:57:00,335 | INFO | App start / rerun
2026-02-15 10:58:00,698 | INFO | App start / rerun
2026-02-15 10:58:16,672 | INFO | App start / rerun
2026-02-15 10:58:29,951 | INFO | App start / rerun
2026-02-15 10:58:35,813 | INFO | App start / rerun
2026-02-15 10:58:35,991 | INFO | App start / rerun
2026-02-15 10:58:37,660 | INFO | App start / rerun
2026-02-15 10:58:46,340 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 10:58:51,882 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 10:58:52,017 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 10:59:16,078 | INFO | App start / rerun
2026-02-15 10:59:24,006 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 10:59:24,327 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 10:59:25,449 | INFO | Idle avatar swapped to index 1
2026-02-15 10:59:25,630 | INFO | App start / rerun
2026-02-15 10:59:33,842 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 10:59:35,353 | INFO | App start / rerun
2026-02-15 10:59:43,530 | ERROR | profiles upsert failed: Error PGRST204:
Message: Could not find the 'email' column of 'profiles' in the schema cache
2026-02-15 10:59:44,766 | INFO | Vitals tick applied (dt=83.9s).
2026-02-15 11:46:33,191 | INFO | App start / rerun
2026-02-15 11:46:51,213 | INFO | App start / rerun
2026-02-15 11:46:53,767 | INFO | User message received (32 chars)
2026-02-15 11:47:00,132 | INFO | TTS speak() called.
2026-02-15 11:47:00,132 | INFO | output.mp3 present (bytes=141696).
2026-02-15 11:47:00,147 | INFO | Turn complete; rerunning
2026-02-15 11:47:00,229 | INFO | App start / rerun
2026-02-15 11:47:26,331 | INFO | App start / rerun
2026-02-15 11:47:28,889 | INFO | Idle avatar swapped to index 1
2026-02-15 11:47:28,951 | INFO | User message received (97 chars)
2026-02-15 11:47:34,205 | INFO | TTS speak() called.
2026-02-15 11:47:34,206 | INFO | output.mp3 present (bytes=137856).
2026-02-15 11:47:34,222 | INFO | Turn complete; rerunning
2026-02-15 11:47:34,306 | INFO | App start / rerun
2026-02-15 11:47:37,009 | INFO | App start / rerun
2026-02-15 11:47:39,703 | INFO | App start / rerun
2026-02-15 11:47:58,865 | INFO | App start / rerun
2026-02-15 11:48:01,415 | INFO | Vitals tick applied (dt=84.3s).
2026-02-15 11:48:01,415 | INFO | Idle avatar swapped to index 0
2026-02-15 11:48:02,904 | INFO | App start / rerun
2026-02-15 11:48:02,998 | INFO | App start / rerun
2026-02-15 11:48:05,070 | INFO | App start / rerun
2026-02-15 11:48:16,201 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 11:48:32,314 | INFO | App start / rerun
2026-02-15 11:48:41,978 | INFO | Idle avatar swapped to index 1
2026-02-15 11:48:42,235 | INFO | App start / rerun
2026-02-15 11:48:51,991 | INFO | App start / rerun
2026-02-15 13:01:40,700 | INFO | App start / rerun
2026-02-15 13:02:03,912 | INFO | App start / rerun
2026-02-15 13:02:11,355 | INFO | App start / rerun
2026-02-15 13:02:15,255 | INFO | App start / rerun
2026-02-15 13:02:21,086 | INFO | Idle avatar swapped to index 1
2026-02-15 13:03:01,344 | INFO | App start / rerun
2026-02-15 13:03:16,740 | INFO | App start / rerun
2026-02-15 13:03:20,689 | INFO | App start / rerun
2026-02-15 13:03:21,338 | INFO | App start / rerun
2026-02-15 13:03:23,034 | INFO | App start / rerun
2026-02-15 13:03:36,872 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-15 13:03:36,873 | INFO | Idle avatar swapped to index 1
2026-02-15 13:03:48,530 | INFO | App start / rerun
2026-02-15 13:03:58,410 | INFO | App start / rerun
2026-02-15 13:04:08,102 | INFO | App start / rerun
2026-02-15 13:04:17,227 | INFO | Idle avatar swapped to index 0
2026-02-15 13:15:59,564 | INFO | App start / rerun
2026-02-15 13:16:11,249 | INFO | App start / rerun
2026-02-15 13:16:22,590 | INFO | App start / rerun
2026-02-15 13:16:26,088 | INFO | App start / rerun
2026-02-15 13:16:27,710 | INFO | App start / rerun
2026-02-15 13:16:32,680 | INFO | Idle avatar swapped to index 1
2026-02-15 13:17:16,042 | INFO | App start / rerun
2026-02-15 13:17:16,246 | INFO | App start / rerun
2026-02-15 13:17:20,319 | INFO | Vitals tick applied (dt=75.6s).
2026-02-15 13:17:20,320 | INFO | Idle avatar swapped to index 0
2026-02-15 13:17:20,458 | INFO | App start / rerun
2026-02-15 13:17:24,019 | INFO | App start / rerun
2026-02-15 13:17:35,412 | INFO | App start / rerun
2026-02-15 13:17:39,901 | INFO | App start / rerun
2026-02-15 13:17:41,176 | INFO | App start / rerun
2026-02-15 13:23:40,950 | INFO | App start / rerun
2026-02-15 13:23:54,843 | INFO | App start / rerun
2026-02-15 13:24:00,767 | INFO | App start / rerun
2026-02-15 13:24:02,017 | INFO | App start / rerun
2026-02-15 13:24:04,053 | INFO | App start / rerun
2026-02-15 13:24:15,444 | INFO | Cloud load once: ok=False msg=No cloud state yet.
2026-02-15 13:24:15,445 | INFO | Idle avatar swapped to index 1
2026-02-15 13:24:25,455 | INFO | App start / rerun
2026-02-15 13:24:33,377 | INFO | App start / rerun
2026-02-15 13:24:41,111 | INFO | App start / rerun
2026-02-15 13:24:42,206 | INFO | App start / rerun
2026-02-15 13:24:49,902 | INFO | Idle avatar swapped to index 0
2026-02-15 13:32:31,314 | INFO | App start / rerun
2026-02-15 13:32:46,593 | INFO | App start / rerun
2026-02-15 13:32:51,367 | INFO | App start / rerun
2026-02-15 13:32:55,267 | INFO | App start / rerun
2026-02-15 13:32:57,041 | INFO | App start / rerun
2026-02-15 13:33:09,000 | INFO | App start / rerun
2026-02-15 13:33:24,818 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-15 13:33:24,819 | INFO | Idle avatar swapped to index 1
2026-02-15 13:33:25,003 | INFO | App start / rerun
2026-02-15 13:33:34,750 | INFO | App start / rerun
2026-02-15 13:56:08,066 | INFO | App start / rerun
2026-02-15 13:56:18,260 | INFO | Vitals tick applied (dt=180.0s).
2026-02-15 13:56:18,262 | INFO | Idle avatar swapped to index 0
2026-02-15 13:56:23,013 | INFO | App start / rerun
2026-02-15 13:56:32,726 | INFO | App start / rerun
2026-02-15 13:56:55,891 | INFO | App start / rerun
2026-02-15 13:57:16,758 | INFO | App start / rerun
2026-02-15 13:57:19,394 | INFO | App start / rerun
2026-02-15 13:57:22,856 | INFO | App start / rerun
2026-02-15 13:57:24,534 | INFO | App start / rerun
2026-02-15 13:57:38,735 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-15 13:57:38,736 | INFO | Idle avatar swapped to index 1
2026-02-15 13:57:42,209 | INFO | App start / rerun
2026-02-15 13:57:55,980 | INFO | App start / rerun
2026-02-15 13:58:05,455 | INFO | App start / rerun
2026-02-15 13:58:14,957 | INFO | App start / rerun
2026-02-15 13:58:24,188 | INFO | Vitals tick applied (dt=84.0s).
2026-02-15 13:58:24,189 | INFO | Idle avatar swapped to index 0
2026-02-15 13:59:39,761 | INFO | App start / rerun
2026-02-15 13:59:49,106 | INFO | Idle avatar swapped to index 1
2026-02-15 13:59:49,188 | INFO | User message received (13 chars)
2026-02-15 13:59:54,225 | INFO | TTS speak() called.
2026-02-15 13:59:54,226 | INFO | output.mp3 present (bytes=67968).
2026-02-15 13:59:58,912 | INFO | Turn complete; rerunning
2026-02-15 13:59:59,031 | INFO | App start / rerun
2026-02-15 14:00:08,938 | INFO | Vitals tick applied (dt=104.7s).
2026-02-15 14:00:09,162 | INFO | App start / rerun
2026-02-15 14:00:19,585 | INFO | App start / rerun
2026-02-15 14:00:29,391 | INFO | Idle avatar swapped to index 0
2026-02-15 14:00:37,821 | INFO | App start / rerun
2026-02-15 14:00:47,277 | INFO | User message received (28 chars)
2026-02-15 14:00:52,234 | INFO | TTS speak() called.
2026-02-15 14:00:52,235 | INFO | output.mp3 present (bytes=165888).
2026-02-15 14:00:56,592 | INFO | Turn complete; rerunning
2026-02-15 14:00:56,692 | INFO | App start / rerun
2026-02-15 14:01:05,879 | INFO | Idle avatar swapped to index 1
2026-02-15 14:01:06,091 | INFO | App start / rerun
2026-02-15 14:01:15,491 | INFO | App start / rerun
2026-02-15 14:04:55,987 | INFO | App start / rerun
2026-02-15 14:10:28,364 | INFO | App start / rerun
2026-02-15 14:10:45,034 | INFO | App start / rerun
2026-02-15 14:10:50,586 | INFO | App start / rerun
2026-02-15 14:10:52,902 | INFO | App start / rerun
2026-02-15 14:10:54,536 | INFO | App start / rerun
2026-02-15 14:11:04,229 | INFO | App start / rerun
2026-02-15 14:11:15,756 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-15 14:11:15,756 | INFO | Idle avatar swapped to index 1
2026-02-15 14:11:24,132 | INFO | App start / rerun
2026-02-15 14:11:35,803 | INFO | App start / rerun
2026-02-15 14:11:44,670 | INFO | App start / rerun
2026-02-15 14:11:54,513 | INFO | Vitals tick applied (dt=82.2s).
2026-02-15 14:11:54,515 | INFO | Idle avatar swapped to index 0
2026-02-15 14:11:56,416 | INFO | App start / rerun
2026-02-15 14:12:10,072 | INFO | App start / rerun
2026-02-15 16:13:44,816 | INFO | App start / rerun
2026-02-15 16:14:02,668 | INFO | App start / rerun
2026-02-15 16:14:06,957 | INFO | App start / rerun
2026-02-15 16:14:09,472 | INFO | App start / rerun
2026-02-15 16:14:11,901 | INFO | App start / rerun
2026-02-15 16:14:21,650 | INFO | App start / rerun
2026-02-15 16:14:32,802 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-15 16:14:32,802 | INFO | Idle avatar swapped to index 1
2026-02-15 16:14:32,954 | INFO | App start / rerun
2026-02-15 16:14:40,355 | INFO | App start / rerun
2026-02-15 16:14:56,102 | INFO | App start / rerun
2026-02-15 16:15:08,199 | INFO | App start / rerun
2026-02-15 16:15:15,314 | INFO | Vitals tick applied (dt=86.6s).
2026-02-15 16:15:15,314 | INFO | Idle avatar swapped to index 0
2026-02-15 16:15:18,716 | INFO | App start / rerun
2026-02-15 16:17:59,661 | INFO | App start / rerun
2026-02-15 16:18:06,921 | INFO | Vitals tick applied (dt=171.6s).
2026-02-15 16:18:06,922 | INFO | Idle avatar swapped to index 1
2026-02-15 16:18:10,232 | INFO | App start / rerun
2026-02-15 16:18:17,585 | INFO | App start / rerun
2026-02-15 16:18:24,842 | INFO | App start / rerun
2026-02-15 16:18:49,472 | INFO | App start / rerun
2026-02-15 16:18:56,577 | INFO | Idle avatar swapped to index 0
2026-02-15 16:18:56,616 | INFO | User message received (29 chars)
2026-02-15 16:19:04,227 | INFO | TTS speak() called.
2026-02-15 16:19:04,227 | INFO | output.mp3 present (bytes=118656).
2026-02-15 16:19:07,736 | INFO | Turn complete; rerunning
2026-02-15 16:19:07,823 | INFO | App start / rerun
2026-02-15 16:43:07,351 | INFO | App start / rerun
2026-02-15 16:43:28,777 | INFO | App start / rerun
2026-02-15 16:43:48,152 | INFO | App start / rerun
2026-02-15 16:43:50,526 | INFO | User message received (7 chars)
2026-02-15 16:43:54,668 | INFO | TTS speak() called.
2026-02-15 16:43:54,669 | INFO | output.mp3 present (bytes=81792).
2026-02-15 16:43:54,682 | INFO | Turn complete; rerunning
2026-02-15 16:43:54,764 | INFO | App start / rerun
2026-02-15 18:50:59,567 | INFO | App start / rerun
2026-02-15 18:51:47,963 | INFO | App start / rerun
2026-02-15 18:51:50,271 | INFO | Idle avatar swapped to index 1
2026-02-15 18:51:50,337 | INFO | User message received (76 chars)
2026-02-15 18:51:55,810 | INFO | TTS speak() called.
2026-02-15 18:51:55,811 | INFO | output.mp3 present (bytes=160896).
2026-02-15 18:51:55,826 | INFO | Turn complete; rerunning
2026-02-15 18:51:55,901 | INFO | App start / rerun
2026-02-15 18:51:58,370 | INFO | App start / rerun
2026-02-15 18:52:00,822 | INFO | App start / rerun
2026-02-15 21:37:18,844 | INFO | App start / rerun
2026-02-15 23:03:45,633 | INFO | App start / rerun
2026-02-16 10:57:13,749 | INFO | App start / rerun
2026-02-16 11:19:41,414 | INFO | App start / rerun
2026-02-16 11:51:12,863 | INFO | App start / rerun
2026-02-16 12:16:59,707 | INFO | App start / rerun
2026-02-16 12:17:19,061 | INFO | App start / rerun
2026-02-16 12:17:22,611 | INFO | User message received (14 chars)
2026-02-16 12:17:27,889 | INFO | TTS speak() called.
2026-02-16 12:17:27,890 | INFO | output.mp3 present (bytes=79488).
2026-02-16 12:17:27,908 | INFO | Turn complete; rerunning
2026-02-16 12:17:28,015 | INFO | App start / rerun
2026-02-16 12:32:11,173 | INFO | App start / rerun
2026-02-16 12:40:59,408 | INFO | App start / rerun
2026-02-16 12:41:20,533 | INFO | App start / rerun
2026-02-16 12:44:43,903 | INFO | App start / rerun
2026-02-16 13:26:41,097 | INFO | App start / rerun
2026-02-16 13:27:41,857 | INFO | App start / rerun
2026-02-16 13:43:35,657 | INFO | App start / rerun
